Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
202 1.45e-289 7.19862E-22 9.70434E-22 3.22039E-28 2.26204E-38 4.50562E-28 1.96395E-27 1.69030E-21
203 1.45e-289 7.19861E-22 9.70430E-22 3.22042E-28 2.26213E-38 4.50571E-28 1.96398E-27 1.69029E-21
204 1.45e-289 7.19860E-22 9.70426E-22 3.22046E-28 2.26219E-38 4.50580E-28 1.96402E-27 1.69029E-21
205 1.44e-289 7.19860E-22 9.70422E-22 3.22049E-28 2.26226E-38 4.50589E-28 1.96405E-27 1.69028E-21
206 1.44e-289 7.19859E-22 9.70418E-22 3.22052E-28 2.26232E-38 4.50599E-28 1.96409E-27 1.69028E-21
207 1.44e-289 7.19858E-22 9.70414E-22 3.22055E-28 2.26239E-38 4.50608E-28 1.96412E-27 1.69027E-21
208 1.44e-289 7.19857E-22 9.70409E-22 3.22058E-28 2.26247E-38 4.50617E-28 1.96416E-27 1.69027E-21
209 1.43e-289 7.19856E-22 9.70405E-22 3.22061E-28 2.26253E-38 4.50626E-28 1.96419E-27 1.69026E-21
210 1.43e-289 7.19855E-22 9.70401E-22 3.22064E-28 2.26260E-38 4.50636E-28 1.96423E-27 1.69026E-21
211 1.43e-289 7.19854E-22 9.70397E-22 3.22067E-28 2.26268E-38 4.50645E-28 1.96426E-27 1.69025E-21
212 1.43e-289 7.19854E-22 9.70393E-22 3.22070E-28 2.26275E-38 4.50654E-28 1.96430E-27 1.69025E-21
