Particle Photoelectic H2Form H2*Pumping H2Photodis CIPhotoion Cosmic-Rays Turbulence Chemistry Gas-Grain Coulomb Total
142 1.38655E-22 1.38706E-22 6.29756E-33 3.69894E-23 2.46308E-25 3.46196E-28 7.00000E-26 5.86923E-29 -1.90719E-25 0.00000E+00 3.14476E-22
143 1.38655E-22 1.38706E-22 6.30095E-33 3.69893E-23 2.46308E-25 3.46382E-28 7.00000E-26 5.87203E-29 -1.90719E-25 0.00000E+00 3.14476E-22
144 1.38654E-22 1.38706E-22 6.30434E-33 3.69893E-23 2.46308E-25 3.46569E-28 7.00000E-26 5.87483E-29 -1.90719E-25 0.00000E+00 3.14476E-22
145 1.38654E-22 1.38706E-22 6.30774E-33 3.69893E-23 2.46308E-25 3.46756E-28 7.00000E-26 5.87764E-29 -1.90719E-25 0.00000E+00 3.14476E-22
146 1.38654E-22 1.38706E-22 6.31114E-33 3.69893E-23 2.46308E-25 3.46943E-28 7.00000E-26 5.88045E-29 -1.90719E-25 0.00000E+00 3.14476E-22
147 1.38654E-22 1.38706E-22 6.31454E-33 3.69892E-23 2.46308E-25 3.47130E-28 7.00000E-26 5.88326E-29 -1.90719E-25 0.00000E+00 3.14475E-22
148 1.38654E-22 1.38706E-22 6.31794E-33 3.69892E-23 2.46308E-25 3.47318E-28 7.00000E-26 5.88607E-29 -1.90719E-25 0.00000E+00 3.14475E-22
149 1.38654E-22 1.38706E-22 6.32135E-33 3.69892E-23 2.46308E-25 3.47505E-28 7.00000E-26 5.88889E-29 -1.90719E-25 0.00000E+00 3.14475E-22
150 1.38654E-22 1.38706E-22 6.32477E-33 3.69891E-23 2.46308E-25 3.47693E-28 7.00000E-26 5.89171E-29 -1.90719E-25 0.00000E+00 3.14475E-22
151 1.38654E-22 1.38705E-22 6.32818E-33 3.69891E-23 2.46308E-25 3.47881E-28 7.00000E-26 5.89453E-29 -1.90719E-25 0.00000E+00 3.14474E-22
152 1.38654E-22 1.38705E-22 6.33139E-33 3.69891E-23 2.46308E-25 3.48058E-28 7.00000E-26 5.89718E-29 -1.90719E-25 0.00000E+00 3.14474E-22
153 1.38654E-22 1.38705E-22 6.33481E-33 3.69891E-23 2.46308E-25 3.48246E-28 7.00000E-26 5.90001E-29 -1.90719E-25 0.00000E+00 3.14474E-22
154 1.38654E-22 1.38705E-22 6.33824E-33 3.69890E-23 2.46308E-25 3.48435E-28 7.00000E-26 5.90285E-29 -1.90719E-25 0.00000E+00 3.14474E-22
155 1.38654E-22 1.38705E-22 6.34167E-33 3.69890E-23 2.46308E-25 3.48624E-28 7.00000E-26 5.90568E-29 -1.90719E-25 0.00000E+00 3.14474E-22
156 1.38653E-22 1.38705E-22 6.34511E-33 3.69890E-23 2.46308E-25 3.48813E-28 7.00000E-26 5.90852E-29 -1.90719E-25 0.00000E+00 3.14473E-22
157 1.38653E-22 1.38705E-22 6.34855E-33 3.69890E-23 2.46308E-25 3.49002E-28 7.00000E-26 5.91136E-29 -1.90719E-25 0.00000E+00 3.14473E-22
158 1.38653E-22 1.38705E-22 6.35199E-33 3.69889E-23 2.46308E-25 3.49192E-28 7.00000E-26 5.91421E-29 -1.90719E-25 0.00000E+00 3.14473E-22
159 1.38653E-22 1.38705E-22 6.35543E-33 3.69889E-23 2.46308E-25 3.49381E-28 7.00000E-26 5.91706E-29 -1.90719E-25 0.00000E+00 3.14473E-22
160 1.38653E-22 1.38705E-22 6.35888E-33 3.69889E-23 2.46308E-25 3.49571E-28 7.00000E-26 5.91991E-29 -1.90719E-25 0.00000E+00 3.14472E-22
161 1.38653E-22 1.38704E-22 6.36234E-33 3.69889E-23 2.46308E-25 3.49762E-28 7.00000E-26 5.92276E-29 -1.90719E-25 0.00000E+00 3.14472E-22
162 1.38653E-22 1.38704E-22 6.36558E-33 3.69888E-23 2.46308E-25 3.49940E-28 7.00000E-26 5.92544E-29 -1.90719E-25 0.00000E+00 3.14472E-22
163 1.38653E-22 1.38704E-22 6.36904E-33 3.69888E-23 2.46308E-25 3.50130E-28 7.00000E-26 5.92830E-29 -1.90719E-25 0.00000E+00 3.14472E-22
164 1.38653E-22 1.38704E-22 6.37250E-33 3.69888E-23 2.46308E-25 3.50321E-28 7.00000E-26 5.93116E-29 -1.90719E-25 0.00000E+00 3.14472E-22
165 1.38653E-22 1.38704E-22 6.37597E-33 3.69887E-23 2.46308E-25 3.50512E-28 7.00000E-26 5.93403E-29 -1.90719E-25 0.00000E+00 3.14471E-22
166 1.38653E-22 1.38704E-22 6.37944E-33 3.69887E-23 2.46308E-25 3.50703E-28 7.00000E-26 5.93690E-29 -1.90719E-25 0.00000E+00 3.14471E-22
167 1.38652E-22 1.38704E-22 6.38292E-33 3.69887E-23 2.46308E-25 3.50895E-28 7.00000E-26 5.93977E-29 -1.90719E-25 0.00000E+00 3.14471E-22
168 1.38652E-22 1.38704E-22 6.38640E-33 3.69887E-23 2.46308E-25 3.51086E-28 7.00000E-26 5.94265E-29 -1.90719E-25 0.00000E+00 3.14471E-22
169 1.38652E-22 1.38704E-22 6.38988E-33 3.69886E-23 2.46308E-25 3.51278E-28 7.00000E-26 5.94553E-29 -1.90719E-25 0.00000E+00 3.14471E-22
170 1.38652E-22 1.38704E-22 6.39337E-33 3.69886E-23 2.46308E-25 3.51470E-28 7.00000E-26 5.94841E-29 -1.90719E-25 0.00000E+00 3.14470E-22
171 1.38652E-22 1.38703E-22 6.39686E-33 3.69886E-23 2.46308E-25 3.51662E-28 7.00000E-26 5.95130E-29 -1.90719E-25 0.00000E+00 3.14470E-22
172 1.38652E-22 1.38703E-22 6.40014E-33 3.69886E-23 2.46308E-25 3.51842E-28 7.00000E-26 5.95400E-29 -1.90720E-25 0.00000E+00 3.14470E-22
173 1.38652E-22 1.38703E-22 6.40364E-33 3.69885E-23 2.46308E-25 3.52035E-28 7.00000E-26 5.95690E-29 -1.90720E-25 0.00000E+00 3.14470E-22
174 1.38652E-22 1.38703E-22 6.40714E-33 3.69885E-23 2.46308E-25 3.52228E-28 7.00000E-26 5.95979E-29 -1.90720E-25 0.00000E+00 3.14469E-22
175 1.38652E-22 1.38703E-22 6.41064E-33 3.69885E-23 2.46308E-25 3.52421E-28 7.00000E-26 5.96269E-29 -1.90720E-25 0.00000E+00 3.14469E-22
176 1.38652E-22 1.38703E-22 6.41415E-33 3.69884E-23 2.46308E-25 3.52614E-28 7.00000E-26 5.96559E-29 -1.90720E-25 0.00000E+00 3.14469E-22
177 1.38652E-22 1.38703E-22 6.41767E-33 3.69884E-23 2.46308E-25 3.52807E-28 7.00000E-26 5.96849E-29 -1.90720E-25 0.00000E+00 3.14469E-22
178 1.38651E-22 1.38703E-22 6.42119E-33 3.69884E-23 2.46308E-25 3.53001E-28 7.00000E-26 5.97140E-29 -1.90720E-25 0.00000E+00 3.14469E-22
179 1.38651E-22 1.38703E-22 6.42471E-33 3.69884E-23 2.46308E-25 3.53195E-28 7.00000E-26 5.97431E-29 -1.90720E-25 0.00000E+00 3.14468E-22
180 1.38651E-22 1.38703E-22 6.42823E-33 3.69883E-23 2.46308E-25 3.53389E-28 7.00000E-26 5.97723E-29 -1.90720E-25 0.00000E+00 3.14468E-22
181 1.38651E-22 1.38702E-22 6.43176E-33 3.69883E-23 2.46308E-25 3.53583E-28 7.00000E-26 5.98014E-29 -1.90720E-25 0.00000E+00 3.14468E-22
182 1.38651E-22 1.38702E-22 6.43507E-33 3.69883E-23 2.46308E-25 3.53766E-28 7.00000E-26 5.98288E-29 -1.90720E-25 0.00000E+00 3.14468E-22
183 1.38650E-22 1.38701E-22 6.47039E-33 3.69880E-23 2.46308E-25 3.55710E-28 7.00000E-26 6.01208E-29 -1.90720E-25 0.00000E+00 3.14466E-22
184 1.38649E-22 1.38700E-22 6.50610E-33 3.69877E-23 2.46308E-25 3.57676E-28 7.00000E-26 6.04160E-29 -1.90720E-25 0.00000E+00 3.14463E-22
185 1.38648E-22 1.38699E-22 6.54220E-33 3.69874E-23 2.46309E-25 3.59663E-28 7.00000E-26 6.07145E-29 -1.90720E-25 0.00000E+00 3.14461E-22
186 1.38648E-22 1.38698E-22 6.57871E-33 3.69872E-23 2.46309E-25 3.61673E-28 7.00000E-26 6.10164E-29 -1.90720E-25 0.00000E+00 3.14459E-22
187 1.38647E-22 1.38697E-22 6.61562E-33 3.69869E-23 2.46309E-25 3.63705E-28 7.00000E-26 6.13216E-29 -1.90720E-25 0.00000E+00 3.14457E-22
188 1.38646E-22 1.38696E-22 6.65295E-33 3.69866E-23 2.46309E-25 3.65760E-28 7.00000E-26 6.16303E-29 -1.90720E-25 0.00000E+00 3.14454E-22
189 1.38645E-22 1.38695E-22 6.69070E-33 3.69863E-23 2.46309E-25 3.67838E-28 7.00000E-26 6.19426E-29 -1.90720E-25 0.00000E+00 3.14452E-22
190 1.38644E-22 1.38694E-22 6.72912E-33 3.69860E-23 2.46309E-25 3.69954E-28 7.00000E-26 6.22604E-29 -1.90721E-25 0.00000E+00 3.14450E-22
191 1.38643E-22 1.38693E-22 6.76775E-33 3.69857E-23 2.46309E-25 3.72080E-28 7.00000E-26 6.25799E-29 -1.90721E-25 0.00000E+00 3.14447E-22
192 1.38642E-22 1.38691E-22 6.80681E-33 3.69854E-23 2.46309E-25 3.74231E-28 7.00000E-26 6.29031E-29 -1.90721E-25 0.00000E+00 3.14445E-22
193 1.38641E-22 1.38690E-22 6.84633E-33 3.69851E-23 2.46309E-25 3.76407E-28 7.00000E-26 6.32301E-29 -1.90721E-25 0.00000E+00 3.14443E-22
194 1.38640E-22 1.38689E-22 6.88631E-33 3.69847E-23 2.46310E-25 3.78608E-28 7.00000E-26 6.35610E-29 -1.90721E-25 0.00000E+00 3.14440E-22
195 1.38640E-22 1.38688E-22 6.92676E-33 3.69844E-23 2.46310E-25 3.80835E-28 7.00000E-26 6.38957E-29 -1.90721E-25 0.00000E+00 3.14438E-22
196 1.38639E-22 1.38687E-22 6.96768E-33 3.69841E-23 2.46310E-25 3.83089E-28 7.00000E-26 6.42344E-29 -1.90721E-25 0.00000E+00 3.14435E-22
197 1.38638E-22 1.38685E-22 7.00909E-33 3.69838E-23 2.46310E-25 3.85369E-28 7.00000E-26 6.45772E-29 -1.90721E-25 0.00000E+00 3.14433E-22
198 1.38637E-22 1.38684E-22 7.05099E-33 3.69835E-23 2.46310E-25 3.87676E-28 7.00000E-26 6.49241E-29 -1.90722E-25 0.00000E+00 3.14431E-22
199 1.38636E-22 1.38683E-22 7.09340E-33 3.69831E-23 2.46310E-25 3.90011E-28 7.00000E-26 6.52752E-29 -1.90722E-25 0.00000E+00 3.14428E-22
200 1.38635E-22 1.38682E-22 7.13632E-33 3.69828E-23 2.46310E-25 3.92374E-28 7.00000E-26 6.56306E-29 -1.90722E-25 0.00000E+00 3.14426E-22
201 1.38634E-22 1.38680E-22 7.17975E-33 3.69824E-23 2.46311E-25 3.94766E-28 7.00000E-26 6.59903E-29 -1.90722E-25 0.00000E+00 3.14423E-22
202 1.38633E-22 1.38679E-22 7.22372E-33 3.69821E-23 2.46311E-25 3.97188E-28 7.00000E-26 6.63545E-29 -1.90722E-25 0.00000E+00 3.14421E-22
203 1.38632E-22 1.38678E-22 7.26823E-33 3.69818E-23 2.46311E-25 3.99639E-28 7.00000E-26 6.67231E-29 -1.90722E-25 0.00000E+00 3.14418E-22
204 1.38631E-22 1.38677E-22 7.31329E-33 3.69814E-23 2.46311E-25 4.02120E-28 7.00000E-26 6.70964E-29 -1.90722E-25 0.00000E+00 3.14415E-22
205 1.38631E-22 1.38675E-22 7.35892E-33 3.69810E-23 2.46311E-25 4.04633E-28 7.00000E-26 6.74744E-29 -1.90722E-25 0.00000E+00 3.14413E-22
206 1.38630E-22 1.38674E-22 7.40511E-33 3.69807E-23 2.46311E-25 4.07177E-28 7.00000E-26 6.78571E-29 -1.90723E-25 0.00000E+00 3.14410E-22
207 1.38629E-22 1.38672E-22 7.45188E-33 3.69803E-23 2.46311E-25 4.09753E-28 7.00000E-26 6.82448E-29 -1.90723E-25 0.00000E+00 3.14408E-22
208 1.38628E-22 1.38671E-22 7.49925E-33 3.69799E-23 2.46312E-25 4.12361E-28 7.00000E-26 6.86373E-29 -1.90723E-25 0.00000E+00 3.14405E-22
209 1.38627E-22 1.38670E-22 7.54722E-33 3.69796E-23 2.46312E-25 4.15003E-28 7.00000E-26 6.90350E-29 -1.90723E-25 0.00000E+00 3.14402E-22
210 1.38626E-22 1.38668E-22 7.59581E-33 3.69792E-23 2.46312E-25 4.17679E-28 7.00000E-26 6.94378E-29 -1.90723E-25 0.00000E+00 3.14400E-22
211 1.38625E-22 1.38667E-22 7.64503E-33 3.69788E-23 2.46312E-25 4.20390E-28 7.00000E-26 6.98458E-29 -1.90723E-25 0.00000E+00 3.14397E-22
212 1.38624E-22 1.38665E-22 7.69489E-33 3.69784E-23 2.46312E-25 4.23136E-28 7.00000E-26 7.02593E-29 -1.90723E-25 0.00000E+00 3.14394E-22
213 1.38623E-22 1.38664E-22 7.74540E-33 3.69780E-23 2.46312E-25 4.25918E-28 7.00000E-26 7.06782E-29 -1.90723E-25 0.00000E+00 3.14391E-22
214 1.38622E-22 1.38662E-22 7.79657E-33 3.69776E-23 2.46313E-25 4.28737E-28 7.00000E-26 7.11026E-29 -1.90724E-25 0.00000E+00 3.14388E-22
215 1.38622E-22 1.38661E-22 7.84843E-33 3.69772E-23 2.46313E-25 4.31593E-28 7.00000E-26 7.15328E-29 -1.90724E-25 0.00000E+00 3.14386E-22
216 1.38621E-22 1.38659E-22 7.90098E-33 3.69768E-23 2.46313E-25 4.34488E-28 7.00000E-26 7.19687E-29 -1.90724E-25 0.00000E+00 3.14383E-22
217 1.38620E-22 1.38658E-22 7.95423E-33 3.69764E-23 2.46313E-25 4.37421E-28 7.00000E-26 7.24106E-29 -1.90724E-25 0.00000E+00 3.14380E-22
218 1.38619E-22 1.38656E-22 8.00820E-33 3.69760E-23 2.46313E-25 4.40394E-28 7.00000E-26 7.28585E-29 -1.90724E-25 0.00000E+00 3.14377E-22
219 1.38618E-22 1.38654E-22 8.06292E-33 3.69755E-23 2.46313E-25 4.43408E-28 7.00000E-26 7.33126E-29 -1.90724E-25 0.00000E+00 3.14374E-22
220 1.38617E-22 1.38653E-22 8.11838E-33 3.69751E-23 2.46314E-25 4.46464E-28 7.00000E-26 7.37730E-29 -1.90724E-25 0.00000E+00 3.14371E-22
221 1.38616E-22 1.38651E-22 8.17461E-33 3.69747E-23 2.46314E-25 4.49561E-28 7.00000E-26 7.42399E-29 -1.90724E-25 0.00000E+00 3.14368E-22
222 1.38615E-22 1.38649E-22 8.23162E-33 3.69742E-23 2.46314E-25 4.52702E-28 7.00000E-26 7.47133E-29 -1.90724E-25 0.00000E+00 3.14365E-22
223 1.38614E-22 1.38648E-22 8.28943E-33 3.69738E-23 2.46314E-25 4.55887E-28 7.00000E-26 7.51934E-29 -1.90725E-25 0.00000E+00 3.14362E-22
224 1.38613E-22 1.38646E-22 8.34805E-33 3.69733E-23 2.46314E-25 4.59116E-28 7.00000E-26 7.56803E-29 -1.90725E-25 0.00000E+00 3.14359E-22
225 1.38613E-22 1.38644E-22 8.40751E-33 3.69729E-23 2.46315E-25 4.62392E-28 7.00000E-26 7.61743E-29 -1.90725E-25 0.00000E+00 3.14356E-22
226 1.38612E-22 1.38642E-22 8.46782E-33 3.69724E-23 2.46315E-25 4.65715E-28 7.00000E-26 7.66754E-29 -1.90725E-25 0.00000E+00 3.14353E-22
227 1.38611E-22 1.38641E-22 8.52900E-33 3.69719E-23 2.46315E-25 4.69086E-28 7.00000E-26 7.71838E-29 -1.90725E-25 0.00000E+00 3.14349E-22
228 1.38610E-22 1.38639E-22 8.59107E-33 3.69715E-23 2.46315E-25 4.72505E-28 7.00000E-26 7.76996E-29 -1.90725E-25 0.00000E+00 3.14346E-22
229 1.38609E-22 1.38637E-22 8.65404E-33 3.69710E-23 2.46315E-25 4.75975E-28 7.00000E-26 7.82231E-29 -1.90725E-25 0.00000E+00 3.14343E-22
230 1.38608E-22 1.38635E-22 8.71794E-33 3.69705E-23 2.46316E-25 4.79496E-28 7.00000E-26 7.87544E-29 -1.90725E-25 0.00000E+00 3.14340E-22
231 1.38607E-22 1.38633E-22 8.78280E-33 3.69700E-23 2.46316E-25 4.83070E-28 7.00000E-26 7.92937E-29 -1.90726E-25 0.00000E+00 3.14336E-22
232 1.38606E-22 1.38631E-22 8.84862E-33 3.69695E-23 2.46316E-25 4.86696E-28 7.00000E-26 7.98412E-29 -1.90726E-25 0.00000E+00 3.14333E-22
233 1.38605E-22 1.38629E-22 8.91543E-33 3.69690E-23 2.46316E-25 4.90378E-28 7.00000E-26 8.03970E-29 -1.90726E-25 0.00000E+00 3.14330E-22
234 1.38604E-22 1.38627E-22 8.98326E-33 3.69685E-23 2.46317E-25 4.94116E-28 7.00000E-26 8.09613E-29 -1.90726E-25 0.00000E+00 3.14326E-22
235 1.38603E-22 1.38625E-22 9.05213E-33 3.69680E-23 2.46317E-25 4.97911E-28 7.00000E-26 8.15344E-29 -1.90726E-25 0.00000E+00 3.14323E-22
236 1.38603E-22 1.38623E-22 9.12206E-33 3.69674E-23 2.46317E-25 5.01764E-28 7.00000E-26 8.21164E-29 -1.90726E-25 0.00000E+00 3.14319E-22
237 1.38602E-22 1.38621E-22 9.19308E-33 3.69669E-23 2.46317E-25 5.05678E-28 7.00000E-26 8.27076E-29 -1.90726E-25 0.00000E+00 3.14316E-22
238 1.38601E-22 1.38619E-22 9.26521E-33 3.69664E-23 2.46318E-25 5.09653E-28 7.00000E-26 8.33081E-29 -1.90726E-25 0.00000E+00 3.14312E-22
239 1.38600E-22 1.38617E-22 9.33849E-33 3.69659E-23 2.46318E-25 5.13691E-28 7.00000E-26 8.39183E-29 -1.90727E-25 0.00000E+00 3.14309E-22
240 1.38599E-22 1.38614E-22 9.41293E-33 3.69653E-23 2.46318E-25 5.17793E-28 7.00000E-26 8.45383E-29 -1.90727E-25 0.00000E+00 3.14305E-22
241 1.38598E-22 1.38612E-22 9.48856E-33 3.69648E-23 2.46318E-25 5.21961E-28 7.00000E-26 8.51684E-29 -1.90727E-25 0.00000E+00 3.14301E-22
242 1.38597E-22 1.38610E-22 9.56542E-33 3.69643E-23 2.46319E-25 5.26197E-28 7.00000E-26 8.58088E-29 -1.90727E-25 0.00000E+00 3.14297E-22
243 1.38596E-22 1.38608E-22 9.64354E-33 3.69637E-23 2.46319E-25 5.30502E-28 7.00000E-26 8.64598E-29 -1.90727E-25 0.00000E+00 3.14294E-22
244 1.38595E-22 1.38605E-22 9.72295E-33 3.69632E-23 2.46319E-25 5.34878E-28 7.00000E-26 8.71217E-29 -1.90727E-25 0.00000E+00 3.14290E-22
245 1.38594E-22 1.38603E-22 9.80368E-33 3.69627E-23 2.46320E-25 5.39327E-28 7.00000E-26 8.77947E-29 -1.90727E-25 0.00000E+00 3.14286E-22
246 1.38593E-22 1.38600E-22 9.88576E-33 3.69621E-23 2.46320E-25 5.43850E-28 7.00000E-26 8.84791E-29 -1.90727E-25 0.00000E+00 3.14282E-22
247 1.38592E-22 1.38598E-22 9.96924E-33 3.69616E-23 2.46320E-25 5.48450E-28 7.00000E-26 8.91753E-29 -1.90728E-25 0.00000E+00 3.14278E-22
248 1.38592E-22 1.38595E-22 1.00541E-32 3.69611E-23 2.46320E-25 5.53129E-28 7.00000E-26 8.98835E-29 -1.90728E-25 0.00000E+00 3.14274E-22
249 1.38591E-22 1.38593E-22 1.01405E-32 3.69606E-23 2.46321E-25 5.57888E-28 7.00000E-26 9.06040E-29 -1.90728E-25 0.00000E+00 3.14270E-22
250 1.38590E-22 1.38590E-22 1.02284E-32 3.69602E-23 2.46321E-25 5.62730E-28 7.00000E-26 9.13373E-29 -1.90728E-25 0.00000E+00 3.14266E-22
251 1.38589E-22 1.38588E-22 1.03179E-32 3.69597E-23 2.46321E-25 5.67658E-28 7.00000E-26 9.20836E-29 -1.90728E-25 0.00000E+00 3.14262E-22
252 1.38588E-22 1.38585E-22 1.04089E-32 3.69594E-23 2.46322E-25 5.72672E-28 7.00000E-26 9.28434E-29 -1.90728E-25 0.00000E+00 3.14258E-22
253 1.38587E-22 1.38582E-22 1.05016E-32 3.69590E-23 2.46322E-25 5.77777E-28 7.00000E-26 9.36169E-29 -1.90728E-25 0.00000E+00 3.14254E-22
254 1.38586E-22 1.38579E-22 1.05960E-32 3.69587E-23 2.46322E-25 5.82975E-28 7.00000E-26 9.44047E-29 -1.90728E-25 0.00000E+00 3.14250E-22
255 1.38585E-22 1.38577E-22 1.06921E-32 3.69585E-23 2.46323E-25 5.88267E-28 7.00000E-26 9.52071E-29 -1.90729E-25 0.00000E+00 3.14246E-22
256 1.38584E-22 1.38574E-22 1.07900E-32 3.69584E-23 2.46323E-25 5.93658E-28 7.00000E-26 9.60246E-29 -1.90729E-25 0.00000E+00 3.14242E-22
257 1.38583E-22 1.38571E-22 1.08899E-32 3.69584E-23 2.46323E-25 5.99151E-28 7.00000E-26 9.68577E-29 -1.90729E-25 0.00000E+00 3.14239E-22
258 1.38582E-22 1.38568E-22 1.09916E-32 3.69585E-23 2.46324E-25 6.04747E-28 7.00000E-26 9.77068E-29 -1.90729E-25 0.00000E+00 3.14235E-22
259 1.38581E-22 1.38565E-22 1.10954E-32 3.69587E-23 2.46324E-25 6.10452E-28 7.00000E-26 9.85725E-29 -1.90729E-25 0.00000E+00 3.14231E-22
260 1.38580E-22 1.38561E-22 1.12012E-32 3.69592E-23 2.46325E-25 6.16268E-28 7.00000E-26 9.94555E-29 -1.90729E-25 0.00000E+00 3.14227E-22
261 1.38579E-22 1.38558E-22 1.13093E-32 3.69599E-23 2.46325E-25 6.22200E-28 7.00000E-26 1.00356E-28 -1.90729E-25 0.00000E+00 3.14224E-22
262 1.38578E-22 1.38555E-22 1.14196E-32 3.69609E-23 2.46325E-25 6.28251E-28 7.00000E-26 1.01275E-28 -1.90729E-25 0.00000E+00 3.14221E-22
263 1.38578E-22 1.38552E-22 1.15322E-32 3.69622E-23 2.46326E-25 6.34427E-28 7.00000E-26 1.02213E-28 -1.90729E-25 0.00000E+00 3.14218E-22
264 1.38577E-22 1.38548E-22 1.16473E-32 3.69639E-23 2.46326E-25 6.40731E-28 7.00000E-26 1.03172E-28 -1.90730E-25 0.00000E+00 3.14215E-22
265 1.38576E-22 1.38545E-22 1.17651E-32 3.69660E-23 2.46327E-25 6.47170E-28 7.00000E-26 1.04150E-28 -1.90730E-25 0.00000E+00 3.14213E-22
266 1.38575E-22 1.38541E-22 1.18856E-32 3.69687E-23 2.46327E-25 6.53749E-28 7.00000E-26 1.05151E-28 -1.90730E-25 0.00000E+00 3.14211E-22
267 1.38574E-22 1.38538E-22 1.20089E-32 3.69721E-23 2.46328E-25 6.60474E-28 7.00000E-26 1.06174E-28 -1.90730E-25 0.00000E+00 3.14210E-22
268 1.38573E-22 1.38534E-22 1.21354E-32 3.69763E-23 2.46328E-25 6.67353E-28 7.00000E-26 1.07220E-28 -1.90730E-25 0.00000E+00 3.14209E-22
269 1.38572E-22 1.38530E-22 1.22651E-32 3.69815E-23 2.46329E-25 6.74392E-28 7.00000E-26 1.08292E-28 -1.90730E-25 0.00000E+00 3.14210E-22
270 1.38571E-22 1.38526E-22 1.23983E-32 3.69877E-23 2.46329E-25 6.81600E-28 7.00000E-26 1.09390E-28 -1.90730E-25 0.00000E+00 3.14211E-22
271 1.38570E-22 1.38522E-22 1.25352E-32 3.69952E-23 2.46330E-25 6.88987E-28 7.00000E-26 1.10515E-28 -1.90730E-25 0.00000E+00 3.14214E-22
272 1.38569E-22 1.38518E-22 1.26761E-32 3.70043E-23 2.46330E-25 6.96563E-28 7.00000E-26 1.11669E-28 -1.90731E-25 0.00000E+00 3.14218E-22
273 1.38559E-22 1.38469E-22 1.44752E-32 3.73423E-23 2.46339E-25 7.88223E-28 7.00000E-26 1.25670E-28 -1.90732E-25 0.00000E+00 3.14497E-22
274 1.38549E-22 1.38389E-22 1.78380E-32 3.87896E-23 2.46357E-25 9.35096E-28 7.00000E-26 1.48245E-28 -1.90733E-25 0.00000E+00 3.15854E-22
275 1.38537E-22 1.38225E-22 2.64882E-32 4.34719E-23 2.46400E-25 1.23900E-27 7.00000E-26 1.95548E-28 -1.90734E-25 0.00000E+00 3.20360E-22
276 1.38521E-22 1.37907E-22 4.64392E-32 5.17134E-23 2.46485E-25 1.82603E-27 7.00000E-26 2.89469E-28 -1.90735E-25 0.00000E+00 3.28269E-22
277 1.38499E-22 1.37277E-22 9.25624E-32 6.29807E-23 2.46637E-25 2.98850E-27 7.00000E-26 4.86740E-28 -1.90737E-25 0.00000E+00 3.38886E-22
278 1.38467E-22 1.36158E-22 1.82123E-31 7.32556E-23 2.46880E-25 5.05534E-27 7.00000E-26 8.77823E-28 -1.90738E-25 0.00000E+00 3.48013E-22
279 1.38425E-22 1.34366E-22 3.19478E-31 7.76859E-23 2.47244E-25 8.36228E-27 7.00000E-26 1.60925E-27 -1.90739E-25 0.00000E+00 3.50613E-22
280 1.38374E-22 1.31999E-22 4.60867E-31 7.36053E-23 2.47728E-25 1.27319E-26 7.00000E-26 2.74997E-27 -1.90740E-25 0.00000E+00 3.44121E-22
281 1.38319E-22 1.29044E-22 5.95924E-31 6.66333E-23 2.48347E-25 1.81855E-26 7.00000E-26 4.39319E-27 -1.90742E-25 0.00000E+00 3.34146E-22
282 1.38260E-22 1.25626E-22 7.29147E-31 6.05331E-23 2.49087E-25 2.44934E-26 7.00000E-26 6.51697E-27 -1.90743E-25 0.00000E+00 3.24579E-22
283 1.38203E-22 1.21958E-22 8.36876E-31 5.44297E-23 2.49906E-25 3.12645E-26 7.00000E-26 8.98367E-27 -1.90744E-25 0.00000E+00 3.14760E-22
284 1.38150E-22 1.18249E-22 9.17946E-31 4.89789E-23 2.50753E-25 3.81096E-26 7.00000E-26 1.16127E-26 -1.90745E-25 0.00000E+00 3.05557E-22
285 1.38100E-22 1.14667E-22 9.76247E-31 4.43888E-23 2.51584E-25 4.47211E-26 7.00000E-26 1.42411E-26 -1.90746E-25 0.00000E+00 2.97345E-22
286 1.38056E-22 1.11321E-22 1.01706E-30 4.06336E-23 2.52367E-25 5.08965E-26 7.00000E-26 1.67516E-26 -1.90748E-25 0.00000E+00 2.90209E-22
287 1.38016E-22 1.08269E-22 1.04515E-30 3.75958E-23 2.53084E-25 5.65282E-26 7.00000E-26 1.90748E-26 -1.90749E-25 0.00000E+00 2.84089E-22
288 1.37981E-22 1.05589E-22 1.06072E-30 3.50850E-23 2.53715E-25 6.14760E-26 7.00000E-26 2.11355E-26 -1.90750E-25 0.00000E+00 2.78870E-22
289 1.37950E-22 1.03304E-22 1.06530E-30 3.29751E-23 2.54253E-25 6.56921E-26 7.00000E-26 2.29027E-26 -1.90751E-25 0.00000E+00 2.74452E-22
290 1.37922E-22 1.01258E-22 1.07277E-30 3.14007E-23 2.54734E-25 6.94695E-26 7.00000E-26 2.44928E-26 -1.90752E-25 0.00000E+00 2.70809E-22
291 1.37897E-22 9.94237E-23 1.08269E-30 3.02184E-23 2.55166E-25 7.28546E-26 7.00000E-26 2.59224E-26 -1.90754E-25 0.00000E+00 2.67772E-22
292 1.37873E-22 9.77741E-23 1.09109E-30 2.92314E-23 2.55554E-25 7.58992E-26 7.00000E-26 2.72113E-26 -1.90755E-25 0.00000E+00 2.65117E-22
293 1.37851E-22 9.62847E-23 1.09836E-30 2.83976E-23 2.55904E-25 7.86483E-26 7.00000E-26 2.83771E-26 -1.90756E-25 0.00000E+00 2.62776E-22
294 1.37830E-22 9.49340E-23 1.10474E-30 2.76851E-23 2.56221E-25 8.11413E-26 7.00000E-26 2.94358E-26 -1.90757E-25 0.00000E+00 2.60696E-22
